Datum,Opis,Isplata,Uplata,Primalac/Platilac,Kategorija
08.09.2025,Kupovina,2447.0,0.0,"STAMPASISTEM
DOOBEOGRAD
688",❓ Ostalo
08.09.2025,Kupovina,3706.0,0.0,"EUROZRNO-J
CACAK688",❓ Ostalo
08.09.2025,Kupovina,6000.37,0.0,"NIS540B.S.
CACAK1CACAK
688",⛽ Gorivo
08.09.2025,Kupovina,239.0,0.0,"APPLE.COM/BILL
08000000888372",💻 Tech i pretplate
08.09.2025,"Isplatagotovinena
ATM-u",3000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
08.09.2025,Kupovina,767.92,0.0,"LIDL204CACAK
ČAČAK688",🛒 Marketi
09.09.2025,Kupovina,500.0,0.0,"MOBILENDSZTKR
CACAK688",❓ Ostalo
09.09.2025,Kupovina,685.0,0.0,"DOOPEKARA
PONSCACAK688",🍔 Restorani i dostava
09.09.2025,Kupovina,470.0,0.0,"JPPUTEVISRBIJE
ECOMMER
BEOGRAD688",❓ Ostalo
10.09.2025,Kupovina,413.6,0.0,"JPPUTEVISRBIJE
ECOMMER
BEOGRAD688",❓ Ostalo
10.09.2025,Kupovina,2906.21,0.0,"214-TEMPO005
CACAK688",🛒 Marketi
11.09.2025,"Bezgotovinskiprenos
uRSD",600.0,0.0,AdaJevic,❓ Ostalo
11.09.2025,"Bezgotovinskiprenos
uRSD",1000.0,0.0,"SuzanaJovanović,
Beograd",❓ Ostalo
11.09.2025,Kupovina,955.3,0.0,TRILICCACAK688,❓ Ostalo
11.09.2025,Kupovina,2417.41,0.0,"PRODAJA
MESOVITEROBE
KMNCACAK688",🛒 Marketi
11.09.2025,Kupovina,681.03,0.0,"OGRANAK
APOTEKA
VIDAKOVICACAK
688",🏥 Apoteke
11.09.2025,"Isplatagotovinena
ATM-u",3000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
11.09.2025,Kupovina,1931.96,0.0,"LILLYAPOTEKA
CACAKRPCACAK
688",🏥 Apoteke
12.09.2025,Kupovina,359.11,0.0,"APPLE.COM/BILL
08000000888372",💻 Tech i pretplate
12.09.2025,Kupovina,1771.99,0.0,"LILLYAPOTEKA
CACAKRPCACAK
688",🏥 Apoteke
12.09.2025,"Bezgotovinskiprenos
uRSD",1056.85,0.0,"""VODOVOD""JKP
CACAK",📱 Računi i usluge
12.09.2025,"Bezgotovinskiprenos
uRSD",1050.0,0.0,"STAMBENA
ZAJEDNICACARA
DUSANA12",📱 Računi i usluge
15.09.2025,"Bezgotovinskiprenos
uRSD",3138.63,0.0,"EPSADBEOGRAD
-EPSS-
KRALJEVO",📱 Računi i usluge
15.09.2025,"Bezgotovinskiprenos
uRSD",4258.0,0.0,"A1SRBIJAD.O.O.
BEOGRAD",📱 Računi i usluge
15.09.2025,Kupovina,4000.0,0.0,"MEDILEKCACAK
688",🩺 Zdravstveni pregledi i analize
15.09.2025,Kupovina,1448.0,0.0,"STAMPASISTEM
DOOBEOGRAD
688",❓ Ostalo
15.09.2025,Kupovina,4993.56,0.0,"705BSCACAKII
CACAK688",❓ Ostalo
15.09.2025,Kupovina,4000.0,0.0,"Y105CACAKP5
CACAK688",❓ Ostalo
15.09.2025,Kupovina,3300.0,0.0,"Y105CACAKP5
CACAK688",❓ Ostalo
15.09.2025,"Isplatagotovinena
ATM-u",3000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
15.09.2025,"Isplatagotovinena
ATM-u",5000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
15.09.2025,Kupovina,4000.0,0.0,"NATASA
RANDJELOVICPR
SPCACAK688",🩺 Zdravstveni pregledi i analize
15.09.2025,Kupovina,9963.12,0.0,"LIDL141Čačak
Čačak688",🛒 Marketi
15.09.2025,Kupovina,6799.99,0.0,"LILLYAPOTEKA54
CACAK688",🏥 Apoteke
15.09.2025,"Isplatagotovinena
ATM-u",4000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
15.09.2025,Kupovina,1860.0,0.0,"GMGVELVET
D.O.O.CACA
CACAK688",🍔 Restorani i dostava
15.09.2025,"Bezgotovinskiprenos
uRSD",3450.0,0.0,"PRIH.OD
USL.BOR.DECE
PRED.UST.GRAD",📱 Računi i usluge
15.09.2025,"Bezgotovinskiprenos
uRSD",1031.0,0.0,"JKPKOMUNALAC
ČAČAK",📱 Računi i usluge
16.09.2025,Kupovina,714.67,0.0,"PRODAJA
MESOVITEROBE
KMNCACAK688",🛒 Marketi
16.09.2025,Kupovina,6911.75,0.0,"DMFILIJALAJ073
CACAK688",❓ Ostalo
16.09.2025,Kupovina,3890.0,0.0,"CASTELLO
BOUTIQUECACAK
688",🍔 Restorani i dostava
16.09.2025,Kupovina,719.0,0.0,"PAYSPOTLAKIT
ANDDJEZEVICA
688",❓ Ostalo
16.09.2025,Kupovina,4999.38,0.0,"540BSCACAKI
CACAK688",❓ Ostalo
16.09.2025,"Isplatagotovinena
ATM-u",5000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
16.09.2025,Kupovina,5160.32,0.0,"LIDL204CACAK
ČAČAK688",🛒 Marketi
16.09.2025,"Isplatagotovinena
ATM-u",5000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
17.09.2025,Kupovina,2488.0,0.0,"MEDILABCENTAR
CACAK688",🩺 Zdravstveni pregledi i analize
17.09.2025,Kupovina,224.78,0.0,"OGRANAK
APOTEKA
VIDAKOVICACAK
688",🏥 Apoteke
17.09.2025,Kupovina,1222.0,0.0,"CACAKOKOV
CENTARCACAK
688",❓ Ostalo
17.09.2025,"Isplatagotovinena
ATM-u",12000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
18.09.2025,Kupovina,2758.7,0.0,"PRODAJA
MESOVITEROBE
KMNCACAK688",🛒 Marketi
18.09.2025,Kupovina,4487.1,0.0,"H&MRS0512
KRAGUJEVAC688",👗 Odeća i obuća
18.09.2025,Kupovina,1990.0,0.0,"BERSHKA16145
KRAGUJEVAC688",👗 Odeća i obuća
19.09.2025,Kupovina,1193.53,0.0,"KNJIZARAVULKAN
KGPLAZA
Kragujevac688",👗 Odeća i obuća
19.09.2025,Kupovina,644.26,0.0,"MERCATOR-S
DOONOVISAD
ČAČAK688",🛒 Marketi
19.09.2025,"Isplatagotovinena
ATM-u",3000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
19.09.2025,Kupovina,1910.26,0.0,"MERCATOR-S
DOONOVISAD
ČAČAK688",🛒 Marketi
22.09.2025,Kupovina,600.0,0.0,"MEDILABM-CA
CACAK688",🩺 Zdravstveni pregledi i analize
22.09.2025,Kupovina,350.0,0.0,"MEDILABCENTAR
CACAK688",🩺 Zdravstveni pregledi i analize
22.09.2025,Kupovina,2763.8,0.0,"PRODAJA
MESOVITEROBE
KMNCACAK688",🛒 Marketi
22.09.2025,Kupovina,999.0,0.0,"STAMPASISTEM
DOOBEOGRAD
688",❓ Ostalo
22.09.2025,Kupovina,892.78,0.0,"OGRANAK
APOTEKA
VIDAKOVICACAK
688",🏥 Apoteke
22.09.2025,"Isplatagotovinena
ATM-u",5000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
22.09.2025,"Isplatagotovinena
ATM-u",3000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
22.09.2025,Kupovina,608.93,0.0,"LILLYAPOTEKA
300CACAK688",🏥 Apoteke
22.09.2025,Kupovina,2690.97,0.0,"LILLYAPOTEKA
CACAKRPCACAK
688",🏥 Apoteke
22.09.2025,Kupovina,2339.2,0.0,"KNJIZARA
LAGUNACACAK
CACAK688",👗 Odeća i obuća
23.09.2025,Kupovina,7326.3,0.0,"CABIGSANDF
CACAK688",❓ Ostalo
23.09.2025,Kupovina,5005.65,0.0,"434BSCACAKIII
CACAK688",❓ Ostalo
23.09.2025,Kupovina,2047.86,0.0,"OPENAI*CHATGPT
SUBSCR
OPENAI.COM840",💻 Tech i pretplate
23.09.2025,"Isplatagotovinena
ATM-u",4000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
23.09.2025,Kupovina,6226.79,0.0,"LIDL141Čačak
Čačak688",🛒 Marketi
24.09.2025,Kupovina,2550.56,0.0,"PRODAJA
MESOVITEROBE
KMNCACAK688",🛒 Marketi
24.09.2025,"Isplatagotovinena
ATM-u",3000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
24.09.2025,Kupovina,1678.4,0.0,"KNJIZARA
LAGUNACACAK
CACAK688",👗 Odeća i obuća
25.09.2025,Kupovina,4799.2,0.0,"KnjizaraLaguna
Cacak688",👗 Odeća i obuća
25.09.2025,Kupovina,421.22,0.0,"PAYSPOT
VUCKOVICM1
CACAK688",🏥 Apoteke
25.09.2025,"Isplatagotovinena
ATM-u",3000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
25.09.2025,"Bezgotovinskiprenos
uRSD",1000.0,0.0,"KPADVERTAJZING
DOO",❓ Ostalo
26.09.2025,"Bezgotovinskiprenos
uRSD",585.0,0.0,"JPSRBIJAGAS
NOVISAD",📱 Računi i usluge
26.09.2025,Kupovina,2055.0,0.0,"STKRJELENA
CACAK688",🛒 Marketi
26.09.2025,Kupovina,2187.24,0.0,"PRODAJA
MESOVITEROBE
KMNCACAK688",🛒 Marketi
26.09.2025,Kupovina,6311.26,0.0,"LIDL141Čačak
Čačak688",🛒 Marketi
26.09.2025,"Isplatagotovinena
ATM-u",3000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
26.09.2025,"Isplatagotovinena
ATM-u",5000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
29.09.2025,"Isplatagotovinena
ATM-u",16000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
29.09.2025,"Isplatagotovinena
ATM-u",3000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
30.09.2025,Kupovina,2557.0,0.0,"STAMPASISTEM
DOOBEOGRAD
688",❓ Ostalo
30.09.2025,Kupovina,763.84,0.0,"PAYSPOT
VUCKOVICM1
CACAK688",🏥 Apoteke
30.09.2025,Kupovina,4002.52,0.0,"PRODAJA
MESOVITEROBE
KMNCACAK688",🛒 Marketi
30.09.2025,"Isplatagotovinena
ATM-u",5000.0,0.0,"BANCAINTESA
BEOGRADCACAK
688",💵 Gotovina (ATM)
30.09.2025,"Naknadazamesečno
održavanjeračuna",799.0,0.0,,📱 Računi i usluge
